"id"	"url"	"name"	"species"	"revision"	"authors"	"last"	"communities"	"ontologies"
"WP4746"	"https://www.wikipathways.org/index.php/Pathway:WP4746"	"Thyroid hormones production and peripheral downstream signaling effects"	"Homo sapiens"	"117846"	"Rik-lahaije, Fehrhart, L Dupuis, Marvin M2, Egonw, Eweitz"	2021-05-22	"RareDiseases"	"- id: PW:0001200|,|  value: thyroid-stimulating hormone signaling pathway|,|  type: Pathway Ontology|;|- id: PW:0000013|,|  value: disease pathway|,|  type: Pathway Ontology|;|- id: DOID:0050328|,|  value: congenital hypothyroidism|,|  type: Disease"
"WP4747"	"https://www.wikipathways.org/index.php/Pathway:WP4747"	"Netrin-UNC5B signaling pathway"	"Homo sapiens"	"116543"	"Subbannayya, Fehrhart, L Dupuis, Marvin M2, DeSl, Eweitz"	2021-05-07	""	"- id: DOID:162|,|  value: cancer|,|  type: Disease|;|- id: PW:0000605|,|  value: cancer pathway|,|  type: Pathway Ontology"
"WP4751"	"https://www.wikipathways.org/index.php/Pathway:WP4751"	"HIPK2 in kidney fibrosis"	"Homo sapiens"	"108288"	"AgustinGV"	2019-12-04	""	"- id: PW:0000300|,|  value: kidney disease pathway|,|  type: Pathway Ontology|;|- id: DOID:0050855|,|  value: renal fibrosis|,|  type: Disease"
"WP4752"	"https://www.wikipathways.org/index.php/Pathway:WP4752"	"Base excision repair"	"Homo sapiens"	"119239"	"Khanspers, Eweitz, Finterly"	2021-06-22	""	"- id: PW:0000129|,|  value: base excision repair pathway|,|  type: Pathway Ontology|;|- id: PW:0000099|,|  value: DNA repair pathway|,|  type: Pathway Ontology"
"WP4753"	"https://www.wikipathways.org/index.php/Pathway:WP4753"	"Nucleotide excision repair"	"Homo sapiens"	"119238"	"Khanspers, Eweitz, Finterly"	2021-06-22	""	"- id: PW:0000130|,|  value: nucleotide excision repair pathway|,|  type: Pathway Ontology|;|- id: PW:0000099|,|  value: DNA repair pathway|,|  type: Pathway Ontology"
"WP4754"	"https://www.wikipathways.org/index.php/Pathway:WP4754"	"IL-18 signaling pathway"	"Homo sapiens"	"115147"	"Subbannayya, Khanspers, Egonw, Rex D A B"	2021-01-29	""	""
"WP4756"	"https://www.wikipathways.org/index.php/Pathway:WP4756"	"Renin-angiotensin-aldosterone system (RAAS)"	"Homo sapiens"	"116623"	"Ozanozisik, Marvin M2, Egonw, Eweitz"	2021-05-09	""	"- id: PW:0000773|,|  value: aldosterone biosynthetic pathway|,|  type: Pathway Ontology|;|- id: PW:0000492|,|  value: renin-angiotensin cascade pathway|,|  type: Pathway Ontology"
"WP4758"	"https://www.wikipathways.org/index.php/Pathway:WP4758"	"Nephrotic syndrome"	"Homo sapiens"	"108284"	"AgustinGV"	2019-12-04	""	"- id: DOID:557|,|  value: kidney disease|,|  type: Disease|;|- id: CL:0000653|,|  value: glomerular visceral epithelial cell|,|  type: Cell Type"
"WP4760"	"https://www.wikipathways.org/index.php/Pathway:WP4760"	"PKC-gamma calcium signaling pathway in ataxia"	"Homo sapiens"	"108400"	"Khanspers, Egonw"	2019-12-17	""	"- id: DOID:0050951|,|  value: hereditary ataxia|,|  type: Disease|;|- id: DOID:1289|,|  value: neurodegenerative disease|,|  type: Disease|;|- id: PW:0000372|,|  value: altered calcium homeostasis pathway|,|  type: Pathway Ontology"
"WP4763"	"https://www.wikipathways.org/index.php/Pathway:WP4763"	"Regulation of Pgc1a expression by a Gsk3b-Tfeb signaling axis in skeletal muscle"	"Mus musculus"	"108519"	"DeSl, AlexanderPico"	2019-12-29	""	"- id: CL:0008002|,|  value: skeletal muscle fiber|,|  type: Cell Type|;|- id: PW:0001355|,|  value: peroxisome proliferator-activated receptor signaling pathway|,|  type: Pathway Ontology"
"WP4767"	"https://www.wikipathways.org/index.php/Pathway:WP4767"	"FGFR3 signaling in chondrocyte proliferation and terminal differentiation"	"Homo sapiens"	"116441"	"Rlee, DeSl, Khanspers, Egonw, Eweitz"	2021-05-07	"SkeletalDysplasia"	"- id: DOID:0060703|,|  value: Muenke Syndrome|,|  type: Disease|;|- id: PW:0000328|,|  value: fibroblast growth factor signaling pathway|,|  type: Pathway Ontology|;|- id: PW:0000501|,|  value: thyroid hormone signaling pathway|,|  type: Pathway Ontology|;|- id: PW:0001135|,|  value: parathyroid hormone signaling pathway|,|  type: Pathway Ontology"
"WP4784"	"https://www.wikipathways.org/index.php/Pathway:WP4784"	"Proteoglycan biosynthesis"	"Homo sapiens"	"111633"	"Rlee, Khanspers, Egonw, Azankl"	2020-09-01	"SkeletalDysplasia"	"- id: PW:0000002|,|  value: classic metabolic pathway|,|  type: Pathway Ontology"
"WP4785"	"https://www.wikipathways.org/index.php/Pathway:WP4785"	"Somitogenesis in the context of spondylocostal dysostosis"	"Homo sapiens"	"111735"	"Rlee, Khanspers"	2020-09-03	"SkeletalDysplasia"	"- id: DOID:0050568|,|  value: spondylocostal dysostosis|,|  type: Disease|;|- id: PW:0000324|,|  value: altered Notch signaling pathway|,|  type: Pathway Ontology"
"WP4786"	"https://www.wikipathways.org/index.php/Pathway:WP4786"	"Type I collagen synthesis in the context of osteogenesis imperfecta"	"Homo sapiens"	"117852"	"Rlee, Khanspers, Egonw, Azankl, Eweitz"	2021-05-22	"SkeletalDysplasia"	"- id: DOID:12347|,|  value: osteogenesis imperfecta|,|  type: Disease"
"WP4787"	"https://www.wikipathways.org/index.php/Pathway:WP4787"	"Osteoblast differentiation and related diseases"	"Homo sapiens"	"118872"	"Rlee, Khanspers, Eweitz"	2021-06-03	"SkeletalDysplasia"	"- id: CL:0000062|,|  value: osteoblast|,|  type: Cell Type|;|- id: PW:0000008|,|  value: Wnt signaling pathway|,|  type: Pathway Ontology|;|- id: PW:0000328|,|  value: fibroblast growth factor signaling pathway|,|  type: Pathway Ontology|;|- id: PW:0000122|,|  value: Hedgehog signaling pathway|,|  type: Pathway Ontology|;|- id: CL:0000062|,|  value: osteoblast|,|  type: Cell Type|;|- id: DOID:0080001|,|  value: bone disease|,|  type: Disease|;|- id: PW:0002588|,|  value: bone disease pathway|,|  type: Pathway Ontology"
"WP4788"	"https://www.wikipathways.org/index.php/Pathway:WP4788"	"Autosomal recessive osteopetrosis pathways"	"Homo sapiens"	"117658"	"Rlee, Khanspers, Egonw, Eweitz"	2021-05-22	"SkeletalDysplasia"	"- id: DOID:0110942|,|  value: autosomal recessive osteopetrosis 1|,|  type: Disease|;|- id: DOID:0110943|,|  value: autosomal recessive osteopetrosis 2|,|  type: Disease|;|- id: DOID:0110941|,|  value: autosomal recessive osteopetrosis 3|,|  type: Disease|;|- id: DOID:0110944|,|  value: autosomal recessive osteopetrosis 4|,|  type: Disease|;|- id: DOID:0110939|,|  value: autosomal recessive osteopetrosis 5|,|  type: Disease|;|- id: DOID:0110945|,|  value: autosomal recessive osteopetrosis 6|,|  type: Disease|;|- id: DOID:0110946|,|  value: autosomal recessive osteopetrosis 7|,|  type: Disease|;|- id: DOID:0110940|,|  value: autosomal recessive osteopetrosis 8|,|  type: Disease|;|- id: PW:0000003|,|  value: signaling pathway|,|  type: Pathway Ontology"
"WP4789"	"https://www.wikipathways.org/index.php/Pathway:WP4789"	"MED and pseudoachondroplasia genes"	"Homo sapiens"	"117775"	"Rlee, Khanspers, Fehrhart, Azankl, Eweitz"	2021-05-22	"SkeletalDysplasia"	"- id: PW:0000013|,|  value: disease pathway|,|  type: Pathway Ontology|;|- id: DOID:0080047|,|  value: pseudoachondroplasia|,|  type: Disease"
"WP4790"	"https://www.wikipathways.org/index.php/Pathway:WP4790"	"FGF23 signaling in hypophosphatemic rickets and related disorders"	"Homo sapiens"	"116413"	"Rlee, Azankl, Khanspers, Eweitz"	2021-05-07	"SkeletalDysplasia"	"- id: DOID:0050445|,|  value: X-linked hypophosphatemic rickets|,|  type: Disease|;|- id: PW:0001181|,|  value: altered fibroblast growth factor 23 signaling pathway|,|  type: Pathway Ontology"
"WP4792"	"https://www.wikipathways.org/index.php/Pathway:WP4792"	"Purine metabolism"	"Homo sapiens"	"119117"	"DeSl, Mkutmon, L Dupuis, Finterly"	2021-06-17	"IEM, RareDiseases"	""
"WP4799"	"https://www.wikipathways.org/index.php/Pathway:WP4799"	"Downregulation of ACE2 expression by SARS-CoV infection and SARS-CoV spike protein"	"Homo sapiens"	"116362"	"Amber, Fehrhart, AlexanderPico, Egonw, NhungP, Eweitz"	2021-05-04	"COVID19"	"- id: PW:0000013|,|  value: disease pathway|,|  type: Pathway Ontology|;|- id: DOID:934|,|  value: viral infectious disease|,|  type: Disease"
"WP4803"	"https://www.wikipathways.org/index.php/Pathway:WP4803"	"Ciliopathies"	"Homo sapiens"	"110008"	"Rlee, Khanspers, AlexanderPico"	2020-04-12	"RareDiseases, SkeletalDysplasia"	"- id: DOID:0060340|,|  value: ciliopathy|,|  type: Disease|;|- id: PW:0000013|,|  value: disease pathway|,|  type: Pathway Ontology"
"WP4804"	"https://www.wikipathways.org/index.php/Pathway:WP4804"	"Cholesterol biosynthesis with skeletal dysplasias"	"Homo sapiens"	"117680"	"Rlee, Egonw, Khanspers, DeSl, Fehrhart, Eweitz"	2021-05-22	"SkeletalDysplasia, RareDiseases"	"- id: PW:0000454|,|  value: cholesterol biosynthetic pathway|,|  type: Pathway Ontology|;|- id: PW:0000013|,|  value: disease pathway|,|  type: Pathway Ontology|;|- id: DOID:630|,|  value: genetic disease|,|  type: Disease"
"WP4806"	"https://www.wikipathways.org/index.php/Pathway:WP4806"	"EGFR tyrosine kinase inhibitor resistance"	"Homo sapiens"	"116801"	"Khanspers, Egonw, Marvin M2, Fehrhart, DeSl, Eweitz"	2021-05-14	"CPTAC"	"- id: PW:0001195|,|  value: tyrosine-specific protein kinase mediated signaling pathway|,|  type: Pathway Ontology|;|- id: PW:0000298|,|  value: altered growth factor signaling pathway|,|  type: Pathway Ontology|;|- id: PW:0001537|,|  value: altered tyrosine-specific protein kinase mediated signaling pathway|,|  type: Pathway Ontology"
"WP4808"	"https://www.wikipathways.org/index.php/Pathway:WP4808"	"Endochondral ossification with skeletal dysplasias"	"Homo sapiens"	"117708"	"Rlee, Eweitz"	2021-05-22	"SkeletalDysplasia"	""
"WP4814"	"https://www.wikipathways.org/index.php/Pathway:WP4814"	"Somatic sex determination"	"Homo sapiens"	"116554"	"JenG, Fehrhart, Eweitz"	2021-05-07	"RareDiseases"	"- id: PW:0000003|,|  value: signaling pathway|,|  type: Pathway Ontology|;|- id: DOID:1923|,|  value: sex differentiation disease|,|  type: Disease"
"WP4815"	"https://www.wikipathways.org/index.php/Pathway:WP4815"	"Glycosaminoglycan degradation"	"Homo sapiens"	"110276"	"Rlee, Khanspers, Egonw"	2020-05-02	"SkeletalDysplasia"	"- id: PW:0001154|,|  value: glycosaminoglycan degradation pathway|,|  type: Pathway Ontology|;|- id: PW:0000002|,|  value: classic metabolic pathway|,|  type: Pathway Ontology"
"WP4816"	"https://www.wikipathways.org/index.php/Pathway:WP4816"	"TGF-beta receptor signaling in skeletal dysplasias"	"Homo sapiens"	"116440"	"Rlee, Khanspers, Azankl, Eweitz"	2021-05-07	"SkeletalDysplasia"	"- id: PW:0000613|,|  value: altered transforming growth factor-beta signaling pathway|,|  type: Pathway Ontology"
"WP4818"	"https://www.wikipathways.org/index.php/Pathway:WP4818"	"Conversion of angiotensinogen to angiotensin II "	"Homo sapiens"	"117691"	"LVreeswijk, Fehrhart, Eweitz"	2021-05-22	""	"- id: PW:0000002|,|  value: classic metabolic pathway|,|  type: Pathway Ontology|;|- id: PW:0000244|,|  value: angiotensin II signaling pathway|,|  type: Pathway Ontology"
"WP4820"	"https://www.wikipathways.org/index.php/Pathway:WP4820"	"GDNF/RET signaling axis"	"Mus musculus"	"116419"	"S. Arnouts, Fehrhart, Eweitz"	2021-05-07	""	"- id: PW:0000004|,|  value: regulatory pathway|,|  type: Pathway Ontology|;|- id: DOID:0080205|,|  value: CAKUT|,|  type: Disease"
"WP4823"	"https://www.wikipathways.org/index.php/Pathway:WP4823"	"Genes controlling nephrogenesis"	"Homo sapiens"	"119116"	"Iulia.ioncu, Fehrhart, Finterly"	2021-06-17	"RareDiseases"	"- id: PW:0000003|,|  value: signaling pathway|,|  type: Pathway Ontology|;|- id: DOID:0080205|,|  value: CAKUT|,|  type: Disease"
"WP4829"	"https://www.wikipathways.org/index.php/Pathway:WP4829"	"mBDNF and proBDNF regulation of GABA neurotransmission"	"Homo sapiens"	"109219"	"Khanspers"	2020-02-28	""	"- id: PW:0000572|,|  value: brain-derived neurotrophic factor signaling pathway|,|  type: Pathway Ontology|;|- id: DOID:1826|,|  value: epilepsy|,|  type: Disease"
"WP4830"	"https://www.wikipathways.org/index.php/Pathway:WP4830"	"GDNF/RET signaling axis"	"Homo sapiens"	"118773"	"Fehrhart, Eweitz"	2021-06-01	"RareDiseases"	""
"WP4835"	"https://www.wikipathways.org/index.php/Pathway:WP4835"	"Peroxiredoxin 2 induced ovarian failure"	"Mus musculus"	"110293"	"Bas Lahaije, Laurent, Fehrhart, Egonw"	2020-05-02	"RareDiseases"	"- id: PW:0000003|,|  value: signaling pathway|,|  type: Pathway Ontology|;|- id: DOID:1414|,|  value: ovarian dysfunction|,|  type: Disease|;|- id: PW:0000313|,|  value: c-Jun N-terminal kinases MAPK signaling pathway|,|  type: Pathway Ontology"
"WP4838"	"https://www.wikipathways.org/index.php/Pathway:WP4838"	"Regucalcin in proximal tubule epithelial kidney cells"	"Homo sapiens"	"110282"	"P.vanLier, Fehrhart, Egonw"	2020-05-02	""	""
"WP4842"	"https://www.wikipathways.org/index.php/Pathway:WP4842"	"Mammalian disorder of sexual development"	"Homo sapiens"	"119114"	"WoltersAAT1804, Fehrhart, Egonw, Finterly"	2021-06-17	"RareDiseases"	"- id: DOID:1414|,|  value: ovarian dysfunction|,|  type: Disease|;|- id: DOID:1876|,|  value: sexual dysfunction|,|  type: Disease|;|- id: PW:0000003|,|  value: signaling pathway|,|  type: Pathway Ontology|;|- id: DOID:1923|,|  value: sex differentiation disease|,|  type: Disease"
"WP4844"	"https://www.wikipathways.org/index.php/Pathway:WP4844"	"Influence of laminopathies on Wnt signaling"	"Homo sapiens"	"119115"	"Zoebarois, L Dupuis, Fehrhart, Egonw, Eweitz, Finterly"	2021-06-17	"RareDiseases"	"- id: PW:0000013|,|  value: disease pathway|,|  type: Pathway Ontology|;|- id: DOID:3911|,|  value: progeria|,|  type: Disease"
"WP4846"	"https://www.wikipathways.org/index.php/Pathway:WP4846"	"SARS-CoV-2 and COVID-19 pathway"	"Homo sapiens"	"118977"	"Egonw, L Dupuis, Evelo, AlexanderPico, MaintBot, Fehrhart, Mkutmon, Eweitz"	2021-06-06	"COVID19"	"- id: PW:0000013|,|  value: disease pathway|,|  type: Pathway Ontology|;|- id: DOID:0080600|,|  value: COVID-19|,|  type: Disease"
"WP4853"	"https://www.wikipathways.org/index.php/Pathway:WP4853"	"Linoleic acid metabolism affected by coronavirus infection"	"Homo sapiens"	"119386"	"Egonw, Conroy lipids, Evelo, Fehrhart, Mkutmon, DeSl, Eweitz"	2021-06-25	"COVID19"	"- id: PW:0000010|,|  value: lipid metabolic pathway|,|  type: Pathway Ontology|;|- id: DOID:0080599|,|  value: Coronavirus infectious disease|,|  type: Disease"
"WP4856"	"https://www.wikipathways.org/index.php/Pathway:WP4856"	"Intracellular trafficking proteins involved in CMT neuropathy"	"Homo sapiens"	"113654"	"Khanspers"	2020-11-09	""	"- id: DOID:10595|,|  value: Charcot-Marie-Tooth disease|,|  type: Disease|;|- id: DOID:863|,|  value: nervous system disease|,|  type: Disease|;|- id: DOID:630|,|  value: genetic disease|,|  type: Disease|;|- id: PW:0002395|,|  value: cellular trafficking cycle pathway|,|  type: Pathway Ontology"
"WP4860"	"https://www.wikipathways.org/index.php/Pathway:WP4860"	"Hijack of ubiquitination by SARS-CoV-2"	"Homo sapiens"	"118880"	"AlexanderPico, Egonw, Finterly, Eweitz"	2021-06-03	"COVID19"	"- id: PW:0000294|,|  value: altered ubiquitin/proteasome degradation pathway|,|  type: Pathway Ontology|;|- id: DOID:2945|,|  value: severe acute respiratory syndrome|,|  type: Disease|;|- id: PW:0000004|,|  value: regulatory pathway|,|  type: Pathway Ontology|;|- id: PW:0000013|,|  value: disease pathway|,|  type: Pathway Ontology|;|- id: DOID:934|,|  value: viral infectious disease|,|  type: Disease|;|- id: DOID:0080600|,|  value: COVID-19|,|  type: Disease|;|- id: CL:2000001|,|  value: peripheral blood mononuclear cell|,|  type: Cell Type"
"WP4861"	"https://www.wikipathways.org/index.php/Pathway:WP4861"	"Endoplasmic reticulum stress response in coronavirus infection"	"Homo sapiens"	"118973"	"Khanspers, AlexanderPico, Egonw, MaintBot, Fehrhart, Andra, Laurent, Finterly, Eweitz"	2021-06-05	"COVID19"	"- id: PW:0000013|,|  value: disease pathway|,|  type: Pathway Ontology|;|- id: DOID:2945|,|  value: severe acute respiratory syndrome|,|  type: Disease|;|- id: PW:0000237|,|  value: stress response pathway|,|  type: Pathway Ontology|;|- id: DOID:934|,|  value: viral infectious disease|,|  type: Disease"
"WP4863"	"https://www.wikipathways.org/index.php/Pathway:WP4863"	"Host-pathogen interaction of human coronaviruses - autophagy"	"Homo sapiens"	"116597"	"Fehrhart, AlexanderPico, Egonw, Khanspers, Mkutmon, Eweitz"	2021-05-08	"COVID19"	"- id: PW:0000013|,|  value: disease pathway|,|  type: Pathway Ontology|;|- id: DOID:934|,|  value: viral infectious disease|,|  type: Disease|;|- id: DOID:2945|,|  value: severe acute respiratory syndrome|,|  type: Disease|;|- id: PW:0000278|,|  value: autophagy pathway|,|  type: Pathway Ontology"
"WP4864"	"https://www.wikipathways.org/index.php/Pathway:WP4864"	"Host-pathogen interaction of human coronaviruses - apoptosis"	"Homo sapiens"	"116596"	"Fehrhart, MaintBot, AlexanderPico, Egonw, NhungP, Eweitz"	2021-05-08	"COVID19"	"- id: DOID:2945|,|  value: severe acute respiratory syndrome|,|  type: Disease|;|- id: DOID:934|,|  value: viral infectious disease|,|  type: Disease|;|- id: PW:0000013|,|  value: disease pathway|,|  type: Pathway Ontology|;|- id: PW:0000009|,|  value: apoptotic cell death pathway|,|  type: Pathway Ontology"
"WP4868"	"https://www.wikipathways.org/index.php/Pathway:WP4868"	"Type I interferon induction and signaling during SARS-CoV-2 infection"	"Homo sapiens"	"118978"	"AlexanderPico, Egonw, Fehrhart, NhungP, DeSl, AnnaNi, Eweitz"	2021-06-06	"COVID19"	"- id: PW:0000895|,|  value: type I interferon signaling pathway|,|  type: Pathway Ontology|;|- id: PW:0000003|,|  value: signaling pathway|,|  type: Pathway Ontology|;|- id: DOID:934|,|  value: viral infectious disease|,|  type: Disease|;|- id: DOID:2945|,|  value: severe acute respiratory syndrome|,|  type: Disease|;|- id: DOID:0080600|,|  value: COVID-19|,|  type: Disease"
"WP4871"	"https://www.wikipathways.org/index.php/Pathway:WP4871"	"Kisspeptin/kisspeptin receptor system in the ovary"	"Homo sapiens"	"116444"	"MCMJanssen, Fehrhart, Egonw, Eweitz"	2021-05-07	"RareDiseases"	"- id: PW:0000125|,|  value: G protein mediated signaling pathway|,|  type: Pathway Ontology|;|- id: PW:0000467|,|  value: peptide and protein hormone signaling pathway|,|  type: Pathway Ontology|;|- id: PW:0000840|,|  value: protein kinase C (PKC) signaling pathway|,|  type: Pathway Ontology|;|- id: PW:0000499|,|  value: nuclear factor kappa B signaling pathway|,|  type: Pathway Ontology|;|- id: PW:0000567|,|  value: sex steroids signaling pathway|,|  type: Pathway Ontology|;|- id: DOID:229|,|  value: female reproductive system disease|,|  type: Disease|;|- id: DOID:1100|,|  value: ovarian disease|,|  type: Disease"
"WP4872"	"https://www.wikipathways.org/index.php/Pathway:WP4872"	"MAP3K1 role in promoting and blocking gonadal determination"	"Homo sapiens"	"110081"	"Tilmans, Fehrhart"	2020-04-16	""	"- id: DOID:14450|,|  value: 46 XX gonadal dysgenesis|,|  type: Disease|;|- id: DOID:14447|,|  value: gonadal dysgenesis|,|  type: Disease|;|- id: DOID:14448|,|  value: 46 XY gonadal dysgenesis|,|  type: Disease|;|- id: PW:0000003|,|  value: signaling pathway|,|  type: Pathway Ontology"
"WP4873"	"https://www.wikipathways.org/index.php/Pathway:WP4873"	"Peroxiredoxin 2 induced ovarian failure"	"Homo sapiens"	"110299"	"Bas Lahaije, Fehrhart, Egonw"	2020-05-02	""	"- id: PW:0000313|,|  value: c-Jun N-terminal kinases MAPK signaling pathway|,|  type: Pathway Ontology|;|- id: DOID:1414|,|  value: ovarian dysfunction|,|  type: Disease"
"WP4874"	"https://www.wikipathways.org/index.php/Pathway:WP4874"	"CAMKK2 pathway"	"Homo sapiens"	"117669"	"Keshav, DeSl, Rex D A B, Egonw, Khanspers, Fehrhart, Eweitz"	2021-05-22	""	"- id: PW:0001140|,|  value: calcium/calcium-mediated signaling pathway|,|  type: Pathway Ontology|;|- id: DOID:162|,|  value: cancer|,|  type: Disease"
